network	 BerlinMPF
nb_projects	 10
links_affected
0 	 100 	(125, 126);(277, 353);(835, 832);(354, 971);(548, 546);(156, 166);(166, 165);(546, 592);(592, 546);(281, 282);(353, 360);(837, 832);(155, 156);(546, 548);(430, 429);(594, 593);(358, 276);(496, 283);(161, 550);(627, 628);(429, 130);(836, 838);(627, 496);(155, 162);(161, 159);(358, 356);(154, 152);(282, 280);(194, 126);(126, 125);(119, 180);(115, 429);(165, 155);(280, 876);(183, 115);(162, 198);(356, 358);(276, 277);(360, 353);(152, 151);(127, 131);(592, 594);(643, 923);(165, 356);(593, 166);(183, 180);(358, 155);(546, 549);(595, 596);(131, 918);(545, 644);(353, 285);(159, 161);(556, 161);(130, 124);(594, 595);(356, 354);(832, 835);(277, 276);(283, 281);(124, 125);(362, 877);(156, 598);(548, 556);(126, 127);(130, 131);(356, 953);(282, 838);(360, 919);(353, 964);(166, 154);(550, 548);(151, 165);(598, 595);(198, 194);(152, 161);(279, 358);(159, 160);(595, 594);(628, 629);(629, 279);(594, 592);(833, 837);(276, 198);(430, 119);(837, 836);(283, 280);(836, 837);(148, 159);(285, 277);(195, 156);(276, 358);(125, 195);(151, 953);(832, 833);(429, 545);(280, 627);(549, 152);(160, 151);(131, 430);
1 	 100 	(207, 503);(497, 490);(399, 501);(940, 633);(486, 480);(492, 511);(480, 479);(479, 480);(506, 507);(493, 483);(560, 637);(480, 486);(494, 501);(495, 489);(479, 490);(445, 188);(509, 508);(482, 492);(561, 560);(495, 492);(499, 489);(638, 631);(498, 489);(501, 497);(633, 597);(561, 558);(207, 208);(497, 494);(498, 500);(637, 634);(710, 597);(635, 400);(506, 965);(489, 498);(597, 940);(498, 490);(487, 480);(399, 500);(400, 399);(502, 501);(507, 506);(501, 399);(435, 208);(208, 215);(480, 487);(841, 842);(483, 479);(631, 207);(489, 486);(436, 506);(633, 561);(631, 636);(561, 605);(188, 508);(503, 631);(633, 637);(840, 611);(508, 445);(508, 957);(634, 638);(637, 633);(500, 497);(716, 841);(636, 632);(489, 495);(485, 487);(597, 712);(490, 498);(632, 633);(215, 207);(500, 399);(399, 630);(501, 502);(487, 486);(188, 187);(611, 716);(630, 631);(502, 506);(492, 485);(585, 561);(208, 436);(486, 499);(842, 840);(484, 497);(208, 188);(500, 498);(215, 208);(479, 494);(487, 482);(490, 479);(560, 561);(492, 495);(486, 487);(957, 509);(841, 611);(638, 636);(508, 507);(631, 635);(507, 508);(506, 435);
2 	 100 	(242, 237);(420, 421);(220, 233);(110, 120);(111, 289);(110, 111);(274, 275);(414, 236);(245, 251);(118, 123);(308, 309);(278, 284);(309, 210);(213, 218);(157, 189);(418, 414);(427, 425);(168, 157);(118, 129);(168, 144);(278, 834);(237, 419);(117, 118);(410, 427);(412, 289);(426, 407);(361, 357);(410, 407);(408, 410);(275, 238);(237, 236);(275, 274);(421, 426);(113, 361);(197, 214);(274, 287);(197, 168);(117, 409);(287, 114);(181, 178);(219, 214);(355, 110);(123, 116);(211, 113);(419, 414);(209, 213);(218, 197);(284, 359);(287, 289);(238, 234);(189, 210);(210, 211);(407, 410);(419, 428);(357, 359);(120, 121);(409, 410);(410, 453);(228, 245);(128, 117);(225, 274);(233, 234);(121, 123);(157, 184);(307, 308);(189, 197);(122, 121);(218, 210);(425, 418);(234, 333);(406, 122);(225, 238);(114, 209);(284, 355);(407, 450);(113, 110);(228, 225);(238, 221);(289, 287);(221, 242);(214, 205);(289, 411);(114, 113);(210, 218);(407, 449);(219, 168);(179, 189);(116, 117);(129, 122);(123, 626);(214, 219);(411, 407);(234, 228);(178, 179);(122, 111);(414, 419);(121, 122);(289, 275);(111, 114);(210, 309);
3 	 100 	(672, 666);(676, 677);(328, 374);(329, 328);(385, 324);(328, 329);(808, 809);(727, 565);(222, 223);(723, 810);(659, 651);(809, 707);(565, 727);(813, 816);(809, 807);(807, 565);(223, 231);(322, 380);(223, 240);(645, 664);(761, 763);(246, 235);(243, 244);(790, 793);(810, 900);(291, 909);(707, 809);(231, 223);(235, 230);(241, 243);(815, 898);(324, 328);(244, 962);(231, 646);(707, 732);(646, 654);(645, 670);(647, 650);(718, 235);(762, 809);(667, 671);(685, 223);(651, 652);(816, 651);(229, 646);(230, 222);(240, 239);(664, 670);(810, 811);(223, 679);(652, 718);(899, 810);(651, 668);(328, 317);(814, 815);(793, 707);(659, 907);(669, 667);(229, 231);(588, 659);(465, 908);(814, 808);(654, 650);(646, 231);(815, 813);(378, 328);(243, 963);(668, 672);(668, 588);(812, 815);(707, 685);(760, 569);(692, 659);(239, 261);(787, 385);(650, 646);(809, 787);(671, 672);(680, 677);(652, 664);(732, 812);(231, 232);(898, 906);(747, 378);(232, 241);(727, 761);(899, 901);(679, 707);(816, 907);(666, 667);(807, 762);(329, 322);(374, 748);(380, 790);(671, 588);(810, 814);(898, 911);(565, 807);(811, 723);(569, 727);
4 	 100 	(504, 446);(350, 351);(339, 342);(172, 173);(340, 341);(505, 504);(518, 522);(338, 347);(504, 505);(491, 481);(256, 260);(339, 491);(488, 344);(171, 169);(182, 175);(169, 170);(481, 491);(107, 108);(512, 513);(106, 112);(259, 257);(515, 513);(478, 488);(199, 191);(345, 340);(342, 350);(173, 217);(514, 513);(477, 514);(196, 190);(491, 339);(345, 504);(190, 191);(147, 163);(172, 606);(109, 106);(446, 173);(344, 340);(171, 106);(182, 185);(217, 216);(191, 527);(446, 510);(199, 526);(477, 476);(185, 255);(259, 256);(476, 477);(481, 526);(217, 352);(338, 339);(341, 106);(255, 256);(169, 185);(109, 523);(349, 338);(109, 169);(175, 176);(106, 109);(350, 349);(513, 516);(349, 504);(259, 839);(513, 477);(343, 339);(191, 966);(518, 520);(491, 478);(257, 186);(352, 345);(190, 107);(176, 147);(510, 504);(340, 345);(504, 349);(517, 518);(170, 175);(477, 343);(173, 446);(518, 624);(173, 172);(339, 338);(163, 182);(108, 109);(346, 349);(345, 346);(347, 348);(112, 199);(515, 525);(349, 350);(186, 171);(351, 344);(191, 190);(348, 476);(185, 186);(260, 259);(516, 515);(216, 171);(186, 172);(341, 216);
5 	 100 	(784, 262);(318, 320);(262, 891);(845, 844);(293, 843);(844, 845);(849, 843);(320, 935);(855, 847);(384, 936);(376, 382);(848, 843);(847, 567);(844, 850);(859, 863);(316, 376);(856, 861);(567, 863);(856, 886);(325, 316);(789, 792);(788, 784);(859, 858);(325, 326);(319, 325);(567, 847);(791, 780);(789, 302);(376, 849);(850, 881);(848, 847);(316, 331);(302, 292);(780, 786);(316, 884);(562, 563);(843, 844);(856, 852);(843, 849);(858, 859);(564, 568);(852, 856);(301, 293);(859, 862);(319, 884);(780, 791);(855, 845);(849, 879);(262, 258);(318, 325);(564, 783);(788, 785);(331, 325);(853, 866);(791, 783);(292, 376);(783, 720);(854, 853);(325, 318);(564, 780);(318, 750);(382, 302);(786, 258);(375, 376);(383, 320);(563, 564);(848, 562);(845, 855);(783, 564);(785, 789);(327, 319);(381, 302);(847, 848);(843, 848);(376, 883);(320, 384);(860, 854);(854, 851);(302, 789);(320, 319);(384, 383);(851, 865);(319, 320);(321, 318);(720, 301);(852, 932);(860, 844);(847, 855);(845, 848);(854, 860);(844, 860);(376, 316);(852, 885);(844, 843);(568, 566);(792, 788);(570, 564);(846, 934);(856, 857);(843, 563);
6 	 100 	(305, 298);(701, 702);(738, 895);(739, 299);(702, 701);(794, 796);(745, 740);(796, 794);(740, 738);(776, 102);(779, 303);(683, 682);(728, 731);(705, 701);(737, 706);(708, 681);(726, 728);(295, 741);(751, 781);(740, 745);(303, 892);(724, 719);(304, 306);(305, 753);(303, 749);(722, 306);(304, 300);(303, 305);(294, 743);(796, 893);(740, 722);(756, 757);(781, 751);(297, 299);(99, 915);(740, 779);(294, 297);(754, 972);(298, 330);(702, 703);(781, 754);(306, 722);(729, 687);(741, 304);(745, 776);(102, 959);(749, 304);(752, 751);(756, 751);(755, 305);(742, 894);(751, 893);(702, 825);(737, 736);(705, 799);(687, 726);(731, 737);(771, 778);(741, 743);(729, 726);(751, 756);(742, 916);(296, 101);(751, 305);(300, 303);(725, 719);(304, 741);(757, 758);(719, 725);(722, 740);(706, 737);(306, 304);(737, 797);(303, 782);(299, 294);(721, 724);(743, 741);(704, 703);(721, 795);(703, 704);(741, 296);(778, 745);(754, 781);(782, 740);(743, 294);(745, 778);(681, 683);(100, 99);(687, 681);(99, 100);(746, 755);(777, 745);(759, 756);(705, 704);(305, 303);(704, 705);(719, 721);(753, 751);(794, 795);(706, 708);
7 	 100 	(272, 265);(401, 939);(552, 553);(618, 623);(402, 403);(135, 139);(621, 554);(602, 601);(139, 695);(539, 540);(609, 927);(174, 203);(135, 142);(620, 622);(153, 146);(617, 618);(273, 323);(268, 267);(616, 615);(614, 622);(529, 530);(615, 149);(621, 622);(612, 402);(142, 288);(557, 553);(604, 601);(619, 614);(139, 177);(177, 587);(612, 602);(622, 620);(150, 200);(553, 945);(600, 599);(615, 616);(616, 619);(530, 942);(531, 529);(132, 142);(540, 610);(555, 613);(589, 590);(150, 268);(145, 158);(158, 164);(584, 174);(601, 612);(540, 541);(401, 404);(547, 146);(263, 267);(149, 167);(557, 618);(620, 924);(553, 583);(272, 273);(618, 616);(590, 177);(544, 532);(174, 132);(622, 615);(167, 153);(164, 150);(532, 534);(613, 621);(402, 401);(544, 529);(591, 531);(615, 619);(401, 402);(541, 544);(610, 943);(177, 174);(583, 584);(609, 612);(586, 946);(616, 617);(203, 149);(273, 272);(587, 586);(554, 551);(620, 621);(612, 941);(150, 149);(200, 132);(600, 926);(265, 288);(529, 531);(601, 539);(149, 615);(267, 268);(268, 150);(132, 139);(531, 532);(599, 600);(618, 552);(267, 273);(149, 150);(142, 263);
8 	 100 	(365, 373);(373, 365);(143, 140);(336, 337);(369, 370);(310, 269);(335, 405);(136, 138);(313, 455);(335, 871);(395, 454);(266, 269);(250, 252);(212, 202);(193, 201);(206, 212);(393, 869);(311, 312);(371, 372);(226, 336);(252, 247);(367, 363);(247, 224);(337, 332);(390, 397);(192, 424);(335, 364);(364, 335);(337, 335);(314, 315);(413, 415);(286, 389);(269, 201);(313, 765);(254, 192);(201, 202);(366, 873);(373, 370);(332, 227);(364, 367);(389, 391);(368, 770);(249, 250);(313, 314);(248, 247);(388, 387);(386, 454);(253, 254);(137, 136);(202, 249);(314, 415);(226, 227);(337, 336);(370, 373);(373, 472);(138, 286);(366, 368);(391, 390);(391, 452);(201, 206);(286, 290);(387, 286);(193, 271);(368, 366);(141, 133);(206, 204);(372, 368);(373, 366);(396, 392);(314, 468);(133, 134);(270, 269);(370, 369);(392, 393);(398, 397);(271, 264);(290, 143);(264, 270);(365, 364);(315, 366);(140, 141);(364, 365);(394, 396);(312, 313);(398, 451);(202, 192);(405, 337);(397, 395);(370, 471);(143, 138);(366, 806);(368, 311);(334, 335);(212, 206);(314, 313);(192, 193);(290, 937);(138, 394);(269, 270);(397, 398);
9 	 100 	(542, 538);(458, 459);(653, 657);(661, 580);(673, 648);(447, 696);(463, 432);(665, 663);(433, 434);(460, 461);(537, 538);(577, 970);(432, 467);(658, 660);(441, 432);(660, 662);(379, 440);(448, 466);(582, 661);(104, 103);(581, 579);(575, 582);(653, 678);(432, 431);(444, 460);(463, 464);(437, 444);(674, 665);(434, 437);(459, 434);(657, 656);(577, 578);(678, 580);(571, 577);(537, 542);(447, 463);(377, 961);(686, 689);(684, 686);(443, 460);(582, 675);(538, 542);(462, 463);(379, 377);(573, 533);(576, 574);(675, 674);(438, 439);(447, 890);(572, 578);(463, 581);(538, 537);(437, 443);(440, 379);(441, 440);(463, 447);(577, 559);(535, 576);(537, 440);(103, 434);(103, 377);(377, 379);(461, 458);(579, 571);(443, 432);(578, 576);(438, 103);(648, 658);(580, 579);(441, 438);(655, 656);(656, 653);(431, 441);(459, 447);(467, 463);(432, 442);(434, 104);(571, 575);(447, 448);(661, 653);(578, 573);(442, 443);(580, 690);(440, 441);(575, 571);(464, 463);(579, 582);(662, 661);(439, 441);(464, 689);(572, 573);(574, 575);(379, 542);(440, 438);(542, 537);(434, 459);(576, 577);(432, 969);(438, 434);(466, 459);
