network	 BerlinMPF
nb_projects	 20
links_affected
0 	 61 	(725, 761);(314, 468);(701, 702);(702, 701);(721, 724);(723, 719);(677, 687);(704, 703);(737, 736);(702, 825);(680, 677);(703, 704);(721, 795);(705, 799);(469, 468);(683, 682);(687, 726);(731, 737);(728, 731);(313, 455);(312, 313);(681, 683);(99, 915);(100, 99);(687, 681);(705, 701);(99, 100);(729, 726);(725, 723);(737, 706);(313, 765);(735, 733);(708, 681);(726, 728);(768, 314);(764, 765);(455, 824);(455, 819);(736, 774);(730, 734);(702, 703);(729, 687);(733, 729);(705, 704);(765, 313);(314, 313);(681, 903);(704, 705);(719, 721);(727, 761);(725, 719);(719, 725);(456, 735);(706, 737);(313, 314);(677, 730);(734, 773);(737, 797);(724, 719);(761, 725);(706, 708);
1 	 56 	(789, 792);(784, 262);(223, 679);(261, 262);(231, 646);(262, 258);(222, 223);(302, 789);(262, 891);(791, 780);(258, 261);(564, 783);(788, 785);(974, 258);(646, 654);(789, 302);(891, 791);(229, 231);(888, 889);(791, 783);(258, 229);(231, 232);(783, 720);(302, 380);(564, 780);(646, 231);(223, 231);(322, 380);(382, 302);(786, 258);(302, 292);(223, 240);(780, 786);(562, 563);(232, 241);(246, 235);(568, 566);(685, 223);(563, 564);(792, 788);(570, 564);(564, 568);(229, 646);(783, 564);(380, 790);(230, 222);(785, 789);(261, 788);(231, 223);(240, 239);(381, 302);(258, 888);(780, 791);(239, 261);(235, 230);(788, 784);
2 	 25 	(282, 280);(835, 832);(875, 878);(280, 876);(832, 835);(838, 282);(628, 629);(283, 281);(281, 282);(833, 837);(837, 832);(838, 836);(837, 836);(283, 280);(836, 837);(874, 627);(496, 283);(876, 875);(282, 838);(627, 628);(877, 874);(832, 833);(280, 627);(836, 838);(627, 496);
3 	 61 	(335, 364);(373, 366);(364, 335);(386, 454);(396, 392);(133, 134);(137, 136);(370, 369);(398, 397);(392, 393);(290, 143);(337, 336);(370, 373);(365, 373);(373, 365);(337, 335);(143, 140);(336, 337);(365, 364);(138, 286);(369, 370);(366, 368);(315, 366);(373, 472);(140, 141);(364, 365);(391, 390);(335, 405);(136, 138);(394, 396);(391, 452);(335, 871);(286, 389);(398, 451);(405, 337);(395, 454);(397, 395);(370, 471);(286, 290);(143, 138);(366, 806);(368, 311);(387, 286);(334, 335);(368, 366);(366, 873);(393, 869);(371, 372);(373, 370);(226, 336);(364, 367);(290, 937);(138, 394);(397, 398);(389, 391);(141, 133);(368, 770);(337, 332);(388, 387);(390, 397);(372, 368);
4 	 61 	(504, 446);(477, 476);(840, 611);(504, 349);(207, 503);(611, 716);(630, 631);(476, 477);(173, 217);(508, 445);(508, 957);(338, 957);(477, 343);(338, 339);(506, 965);(339, 342);(208, 436);(173, 446);(716, 841);(505, 508);(173, 172);(339, 338);(349, 338);(506, 507);(172, 173);(505, 504);(338, 347);(208, 188);(504, 505);(215, 207);(347, 348);(508, 505);(445, 188);(507, 506);(215, 208);(509, 508);(435, 208);(208, 215);(607, 172);(611, 607);(172, 606);(349, 504);(631, 207);(172, 215);(446, 173);(343, 339);(436, 506);(606, 611);(188, 508);(348, 476);(503, 631);(841, 611);(188, 187);(446, 510);(188, 173);(508, 507);(631, 635);(207, 208);(506, 435);(507, 508);(510, 504);
5 	 61 	(199, 526);(340, 345);(185, 255);(259, 256);(517, 518);(481, 526);(514, 513);(170, 175);(341, 106);(350, 351);(255, 256);(169, 185);(196, 190);(109, 523);(518, 624);(108, 109);(340, 341);(519, 518);(518, 522);(345, 346);(491, 481);(256, 260);(109, 169);(175, 176);(112, 199);(488, 344);(515, 525);(106, 109);(171, 169);(182, 175);(513, 516);(169, 170);(186, 171);(190, 191);(351, 344);(191, 190);(481, 491);(107, 108);(109, 106);(344, 340);(512, 513);(171, 106);(182, 185);(191, 966);(518, 520);(491, 478);(257, 186);(106, 112);(352, 345);(259, 257);(515, 513);(191, 527);(478, 488);(185, 186);(190, 107);(199, 191);(260, 259);(345, 340);(516, 515);(216, 171);(341, 216);
6 	 61 	(189, 210);(130, 124);(918, 919);(125, 126);(277, 353);(919, 918);(194, 126);(922, 919);(126, 125);(210, 218);(119, 180);(115, 429);(362, 278);(641, 642);(183, 115);(277, 276);(920, 307);(179, 189);(180, 181);(276, 277);(308, 309);(357, 359);(360, 353);(353, 360);(921, 430);(127, 131);(278, 284);(309, 210);(359, 360);(430, 119);(919, 921);(643, 923);(124, 125);(181, 183);(285, 277);(430, 429);(834, 641);(183, 180);(126, 127);(130, 131);(178, 179);(918, 353);(919, 920);(181, 178);(307, 308);(218, 210);(639, 938);(429, 545);(644, 925);(278, 834);(309, 922);(429, 130);(131, 918);(360, 919);(353, 964);(545, 644);(359, 362);(353, 285);(210, 309);(284, 359);(131, 430);
7 	 61 	(287, 289);(242, 237);(238, 234);(221, 242);(227, 237);(410, 407);(289, 411);(220, 233);(110, 120);(114, 113);(111, 289);(275, 238);(408, 410);(110, 111);(274, 275);(407, 410);(407, 449);(224, 225);(237, 236);(275, 274);(113, 361);(245, 251);(116, 117);(118, 123);(123, 626);(129, 122);(120, 121);(409, 410);(227, 220);(228, 245);(274, 287);(117, 409);(128, 117);(234, 228);(287, 114);(363, 228);(225, 274);(233, 234);(121, 123);(118, 129);(122, 121);(355, 110);(122, 111);(123, 116);(237, 419);(117, 118);(234, 333);(211, 113);(225, 238);(406, 122);(114, 209);(407, 450);(121, 122);(209, 213);(289, 275);(247, 224);(111, 114);(113, 110);(228, 225);(238, 221);(289, 287);
8 	 61 	(303, 749);(750, 746);(305, 298);(317, 318);(328, 374);(738, 895);(755, 305);(739, 299);(742, 894);(743, 741);(328, 317);(751, 893);(745, 740);(722, 306);(740, 738);(321, 318);(741, 296);(304, 300);(303, 305);(754, 781);(294, 743);(740, 722);(743, 294);(741, 743);(748, 972);(745, 778);(297, 299);(740, 779);(294, 297);(754, 972);(298, 330);(318, 750);(751, 756);(746, 755);(378, 328);(742, 916);(295, 741);(747, 378);(330, 321);(306, 722);(296, 101);(305, 303);(751, 305);(753, 751);(300, 303);(751, 781);(304, 741);(740, 745);(741, 304);(374, 748);(745, 776);(102, 959);(722, 740);(749, 304);(303, 892);(306, 304);(752, 751);(303, 782);(305, 753);(304, 306);(299, 294);
9 	 61 	(438, 439);(458, 459);(534, 535);(431, 441);(459, 447);(437, 444);(447, 890);(467, 463);(447, 696);(432, 442);(434, 104);(434, 437);(459, 434);(447, 448);(463, 432);(463, 581);(968, 432);(433, 434);(577, 578);(571, 577);(442, 443);(437, 443);(460, 461);(440, 379);(441, 440);(447, 463);(463, 447);(440, 441);(698, 447);(535, 576);(377, 961);(577, 970);(432, 467);(439, 441);(441, 432);(532, 534);(379, 440);(537, 440);(443, 460);(448, 466);(103, 434);(103, 377);(377, 379);(462, 463);(104, 103);(961, 103);(440, 438);(434, 459);(461, 458);(531, 532);(576, 577);(432, 969);(379, 377);(443, 432);(578, 576);(438, 434);(438, 103);(432, 431);(444, 460);(441, 438);(466, 459);
