network	 Barcelona
nb_projects	 20
links_affected
0 	 45 	(312, 307);(315, 312);(276, 290);(271, 327);(327, 331);(346, 326);(295, 297);(314, 315);(326, 327);(335, 331);(297, 299);(300, 316);(295, 296);(327, 290);(297, 295);(270, 299);(276, 314);(315, 314);(314, 276);(271, 290);(312, 305);(299, 297);(289, 270);(314, 316);(290, 289);(307, 312);(315, 305);(270, 271);(296, 295);(300, 299);(316, 314);(316, 300);(299, 300);(327, 276);(311, 307);(331, 327);(296, 300);(311, 316);(312, 315);(316, 311);(290, 276);(305, 312);(307, 311);(331, 335);(300, 296);
1 	 54 	(636, 645);(633, 644);(622, 883);(742, 700);(265, 264);(873, 886);(264, 265);(622, 623);(623, 622);(631, 646);(742, 1018);(646, 624);(634, 635);(251, 891);(635, 1019);(651, 740);(740, 742);(636, 650);(873, 879);(644, 635);(623, 636);(636, 623);(635, 644);(645, 1018);(645, 700);(261, 887);(740, 735);(650, 636);(646, 260);(259, 258);(635, 634);(265, 259);(258, 887);(623, 646);(259, 265);(258, 259);(260, 898);(264, 891);(646, 623);(259, 1019);(624, 646);(260, 646);(265, 258);(700, 650);(743, 742);(254, 887);(644, 622);(633, 634);(631, 899);(646, 631);(743, 735);(260, 259);(645, 636);(259, 260);
2 	 54 	(211, 233);(217, 223);(220, 221);(230, 224);(225, 228);(232, 229);(232, 233);(210, 211);(209, 208);(226, 238);(212, 209);(225, 222);(228, 235);(226, 539);(208, 209);(227, 229);(211, 210);(222, 225);(217, 222);(227, 236);(229, 227);(231, 237);(226, 235);(224, 230);(228, 227);(223, 217);(221, 218);(210, 212);(221, 230);(224, 216);(208, 277);(232, 231);(219, 223);(208, 211);(210, 469);(222, 217);(227, 603);(217, 220);(218, 210);(223, 220);(229, 232);(216, 221);(230, 231);(211, 208);(217, 216);(231, 230);(216, 217);(229, 597);(219, 222);(211, 237);(224, 228);(225, 234);(216, 224);(228, 225);
3 	 54 	(357, 425);(356, 423);(282, 279);(201, 456);(425, 279);(274, 282);(279, 288);(279, 282);(287, 354);(288, 287);(354, 345);(416, 355);(345, 387);(360, 357);(358, 357);(355, 345);(207, 215);(354, 425);(360, 428);(202, 204);(386, 353);(359, 356);(409, 410);(215, 207);(356, 355);(279, 428);(274, 360);(416, 387);(345, 355);(355, 356);(356, 417);(353, 287);(411, 416);(387, 386);(298, 274);(282, 360);(357, 345);(204, 203);(282, 298);(345, 354);(386, 354);(387, 410);(282, 274);(410, 411);(272, 202);(203, 456);(414, 419);(359, 358);(355, 358);(207, 201);(358, 429);(409, 386);(288, 279);(425, 428);
4 	 36 	(430, 426);(361, 430);(438, 439);(432, 361);(439, 284);(436, 362);(430, 431);(294, 283);(432, 435);(433, 434);(362, 432);(280, 283);(436, 363);(440, 441);(284, 283);(283, 284);(430, 362);(275, 284);(283, 280);(431, 436);(488, 449);(435, 433);(433, 280);(363, 440);(437, 434);(281, 284);(434, 362);(283, 437);(435, 432);(441, 281);(362, 434);(431, 449);(434, 432);(488, 436);(362, 438);(284, 281);
5 	 54 	(459, 464);(205, 214);(457, 507);(394, 395);(214, 205);(415, 393);(348, 444);(454, 213);(349, 395);(458, 505);(213, 454);(393, 421);(391, 342);(392, 443);(422, 421);(395, 493);(460, 803);(214, 468);(394, 392);(390, 391);(454, 455);(459, 453);(214, 475);(454, 513);(455, 454);(458, 460);(392, 390);(460, 348);(455, 520);(459, 499);(455, 471);(453, 459);(422, 394);(396, 422);(393, 394);(392, 391);(396, 464);(395, 396);(391, 393);(444, 504);(451, 495);(349, 392);(205, 206);(213, 214);(444, 349);(451, 491);(457, 490);(415, 342);(453, 468);(421, 474);(206, 213);(453, 475);(454, 475);(443, 444);
6 	 54 	(715, 819);(501, 473);(762, 793);(500, 472);(649, 885);(718, 717);(679, 677);(674, 675);(762, 766);(762, 775);(666, 717);(649, 665);(741, 680);(717, 674);(677, 741);(762, 865);(866, 778);(472, 462);(762, 817);(675, 676);(679, 680);(676, 715);(472, 509);(676, 777);(716, 718);(508, 509);(683, 738);(473, 819);(684, 679);(761, 781);(649, 683);(716, 676);(866, 665);(680, 679);(684, 683);(762, 813);(462, 450);(649, 679);(500, 503);(761, 868);(665, 677);(674, 778);(718, 678);(473, 461);(461, 508);(676, 716);(741, 666);(508, 462);(715, 501);(509, 473);(666, 678);(665, 649);(675, 718);(679, 649);
7 	 54 	(653, 706);(702, 704);(637, 638);(701, 702);(655, 629);(638, 637);(642, 641);(704, 652);(647, 656);(647, 753);(656, 654);(704, 707);(641, 642);(630, 628);(629, 628);(632, 637);(656, 709);(632, 924);(637, 713);(625, 641);(641, 625);(625, 629);(637, 632);(625, 653);(661, 754);(630, 629);(672, 661);(628, 630);(630, 632);(628, 642);(655, 712);(654, 704);(648, 647);(626, 658);(653, 712);(632, 630);(706, 652);(626, 638);(638, 626);(658, 756);(658, 672);(702, 751);(628, 643);(642, 628);(672, 711);(653, 625);(654, 751);(655, 708);(629, 625);(648, 710);(652, 701);(661, 647);(629, 653);(629, 632);
8 	 54 	(913, 943);(613, 612);(592, 611);(617, 616);(673, 720);(664, 591);(616, 617);(595, 591);(615, 613);(916, 934);(600, 609);(591, 595);(705, 640);(659, 673);(917, 935);(614, 613);(614, 616);(911, 926);(673, 750);(914, 912);(913, 920);(915, 943);(917, 937);(591, 594);(612, 611);(750, 757);(913, 1008);(615, 616);(912, 914);(618, 617);(594, 640);(914, 931);(757, 705);(617, 618);(616, 615);(914, 946);(916, 915);(613, 609);(720, 595);(914, 917);(617, 614);(592, 946);(915, 916);(916, 932);(917, 914);(673, 664);(664, 594);(616, 919);(912, 937);(640, 659);(600, 612);(612, 592);(912, 942);(591, 945);
9 	 35 	(910, 950);(988, 997);(989, 988);(988, 989);(985, 952);(984, 982);(982, 991);(1010, 951);(991, 996);(997, 999);(990, 950);(991, 982);(907, 897);(996, 991);(900, 897);(900, 990);(951, 1010);(990, 984);(996, 907);(952, 958);(907, 900);(982, 984);(998, 989);(984, 988);(952, 985);(985, 950);(951, 952);(950, 990);(982, 985);(988, 996);(999, 998);(952, 951);(952, 982);(958, 952);(950, 958);
