network	 Barcelona
nb_projects	 15
links_affected
0 	 50 	(321, 319);(312, 307);(315, 312);(276, 290);(325, 326);(304, 1020);(321, 335);(302, 303);(322, 844);(271, 327);(303, 302);(314, 315);(302, 304);(313, 305);(318, 334);(249, 248);(313, 312);(305, 321);(321, 305);(248, 249);(324, 333);(303, 304);(276, 314);(315, 314);(314, 276);(271, 290);(248, 1009);(312, 305);(319, 334);(322, 318);(307, 312);(313, 315);(315, 305);(305, 313);(304, 302);(247, 248);(326, 325);(325, 323);(318, 332);(312, 315);(315, 313);(290, 276);(325, 334);(305, 312);(248, 247);(304, 303);(322, 335);(324, 323);(323, 324);(319, 321);
1 	 50 	(803, 802);(421, 420);(394, 395);(415, 393);(348, 444);(349, 395);(414, 415);(393, 421);(391, 342);(392, 443);(450, 507);(422, 421);(395, 493);(394, 392);(390, 391);(442, 443);(454, 455);(392, 390);(420, 415);(442, 390);(450, 497);(389, 388);(401, 403);(453, 459);(413, 414);(422, 394);(396, 422);(393, 394);(388, 442);(392, 391);(396, 464);(443, 389);(395, 396);(391, 393);(348, 389);(444, 504);(401, 808);(451, 495);(349, 392);(343, 785);(444, 349);(451, 491);(388, 343);(415, 342);(453, 468);(450, 492);(453, 475);(803, 816);(389, 801);(443, 444);
2 	 50 	(653, 706);(643, 896);(269, 889);(639, 947);(655, 629);(642, 641);(257, 979);(627, 899);(624, 627);(641, 642);(630, 628);(269, 268);(629, 628);(632, 637);(642, 893);(632, 924);(268, 269);(625, 641);(641, 625);(900, 909);(625, 629);(637, 632);(625, 653);(900, 897);(900, 990);(630, 629);(630, 1013);(627, 892);(628, 630);(630, 632);(257, 269);(628, 642);(641, 624);(624, 641);(655, 712);(706, 707);(653, 712);(632, 630);(269, 257);(900, 902);(628, 643);(627, 624);(642, 628);(653, 625);(630, 902);(655, 708);(629, 625);(707, 708);(629, 653);(629, 632);
3 	 50 	(338, 448);(767, 765);(769, 771);(338, 364);(771, 758);(336, 834);(336, 758);(760, 782);(365, 338);(337, 336);(365, 448);(404, 405);(767, 772);(768, 366);(365, 368);(760, 761);(364, 779);(765, 760);(758, 779);(367, 368);(768, 790);(366, 369);(367, 365);(382, 405);(761, 869);(369, 768);(366, 338);(759, 765);(758, 336);(338, 337);(366, 365);(448, 338);(761, 781);(769, 772);(758, 786);(364, 758);(771, 974);(368, 369);(759, 772);(368, 400);(761, 868);(405, 406);(758, 364);(770, 789);(771, 759);(382, 406);(769, 786);(364, 338);(765, 975);(405, 408);
4 	 50 	(205, 214);(357, 425);(281, 272);(419, 418);(214, 205);(282, 279);(201, 456);(456, 488);(279, 282);(212, 209);(360, 357);(209, 207);(281, 202);(289, 354);(418, 423);(207, 215);(354, 425);(360, 428);(362, 432);(272, 285);(202, 204);(456, 489);(419, 424);(215, 207);(272, 281);(279, 428);(423, 424);(424, 427);(282, 360);(360, 435);(204, 203);(386, 354);(363, 440);(424, 423);(281, 284);(207, 209);(285, 272);(424, 452);(205, 215);(272, 202);(203, 456);(205, 206);(213, 214);(362, 434);(206, 213);(207, 201);(423, 426);(215, 205);(284, 281);(362, 438);
5 	 50 	(255, 253);(254, 256);(622, 883);(265, 264);(264, 256);(873, 886);(255, 881);(264, 265);(622, 623);(256, 266);(623, 622);(631, 646);(266, 255);(262, 263);(251, 891);(267, 254);(873, 879);(263, 262);(250, 255);(623, 636);(266, 256);(252, 263);(261, 887);(253, 262);(267, 871);(259, 258);(262, 253);(265, 259);(253, 266);(255, 250);(254, 267);(258, 887);(623, 646);(259, 265);(258, 259);(263, 252);(260, 898);(264, 891);(256, 264);(267, 879);(259, 1019);(250, 853);(260, 646);(265, 258);(253, 255);(254, 887);(633, 634);(260, 259);(256, 254);(259, 260);
6 	 50 	(501, 473);(516, 476);(502, 503);(522, 529);(500, 472);(509, 510);(529, 549);(555, 554);(521, 527);(528, 548);(530, 568);(476, 471);(555, 535);(536, 588);(523, 530);(528, 563);(535, 589);(522, 552);(472, 509);(522, 551);(510, 564);(503, 566);(535, 555);(515, 500);(510, 502);(501, 510);(471, 515);(521, 528);(521, 555);(529, 565);(535, 559);(521, 551);(503, 516);(527, 716);(500, 503);(502, 472);(523, 581);(471, 476);(535, 721);(536, 561);(555, 521);(523, 553);(521, 682);(530, 541);(516, 515);(527, 521);(509, 473);(527, 528);(530, 523);(476, 568);
7 	 50 	(699, 673);(673, 524);(579, 525);(585, 584);(673, 720);(664, 591);(586, 562);(595, 591);(537, 544);(525, 595);(595, 525);(591, 595);(705, 640);(659, 673);(543, 544);(525, 586);(524, 673);(710, 711);(525, 537);(673, 750);(705, 658);(591, 594);(711, 714);(586, 585);(594, 640);(714, 638);(562, 524);(540, 584);(713, 714);(579, 595);(626, 658);(626, 638);(638, 626);(585, 537);(562, 673);(537, 540);(543, 540);(626, 640);(658, 672);(658, 756);(673, 664);(664, 594);(713, 710);(640, 659);(640, 626);(672, 711);(537, 525);(544, 579);(540, 537);(591, 945);
8 	 50 	(613, 612);(918, 919);(592, 611);(617, 616);(919, 918);(927, 922);(616, 617);(927, 940);(615, 613);(916, 934);(928, 927);(917, 935);(927, 928);(614, 613);(922, 921);(919, 932);(614, 616);(926, 942);(911, 926);(921, 922);(914, 912);(915, 943);(917, 937);(919, 931);(612, 611);(615, 616);(912, 914);(618, 617);(921, 938);(914, 931);(617, 618);(926, 939);(616, 615);(914, 946);(916, 915);(613, 609);(914, 917);(916, 932);(617, 614);(592, 946);(915, 916);(917, 914);(926, 911);(616, 919);(912, 937);(612, 592);(922, 927);(922, 939);(912, 942);(921, 936);
9 	 50 	(243, 232);(236, 602);(233, 232);(235, 226);(230, 224);(225, 228);(232, 233);(226, 539);(232, 229);(228, 235);(229, 227);(227, 229);(236, 226);(245, 244);(246, 244);(227, 236);(244, 245);(596, 597);(231, 237);(226, 235);(224, 230);(593, 600);(237, 231);(228, 227);(539, 226);(221, 218);(236, 227);(221, 230);(235, 228);(244, 246);(224, 216);(593, 607);(597, 229);(232, 231);(244, 243);(235, 236);(227, 603);(229, 232);(243, 244);(596, 599);(216, 221);(230, 231);(231, 230);(593, 606);(229, 597);(224, 228);(237, 233);(216, 224);(228, 225);(233, 243);
