network	 SiouxFalls
nb_projects	 10
links_affected
0 	 7 	(1, 2);(1, 3);(2, 1);(3, 1);(4, 3);(3, 12);(3, 4);
1 	 7 	(9, 5);(4, 5);(5, 4);(9, 8);(7, 8);(8, 9);(5, 9);
2 	 8 	(20, 21);(21, 20);(22, 21);(18, 20);(20, 18);(21, 24);(19, 20);(17, 19);
3 	 9 	(22, 23);(23, 22);(20, 22);(22, 20);(21, 22);(22, 15);(19, 15);(15, 14);(10, 15);
4 	 7 	(6, 5);(6, 8);(5, 6);(8, 6);(6, 2);(8, 7);(2, 6);
5 	 6 	(7, 18);(18, 7);(16, 18);(8, 16);(16, 8);(18, 16);
6 	 8 	(24, 13);(13, 24);(24, 21);(12, 13);(13, 12);(12, 3);(23, 24);(14, 23);
7 	 8 	(10, 9);(10, 16);(10, 17);(9, 10);(16, 10);(16, 17);(17, 10);(17, 16);
8 	 8 	(11, 4);(11, 12);(11, 14);(4, 11);(12, 11);(14, 11);(10, 11);(11, 10);
9 	 8 	(15, 19);(14, 15);(15, 22);(23, 14);(24, 23);(19, 17);(15, 10);(20, 19);
